# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2020-04-26 13:37:18 EDT       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 01108000 TAUNTON RIVER NEAR BRIDGEWATER, MA
# -----------------------------------------------------------------------------------
#
# Data provided for site 01108000
#            TS   parameter     Description
#        251266       00010     Temperature, water, degrees Celsius
#        251273       00400     pH, water, unfiltered, field, standard units
#        251274       00095     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius
#        251275       00300     Dissolved oxygen, water, unfiltered, milligrams per liter
#         66276       00060     Discharge, cubic feet per second
#         66277       00065     Gage height, feet
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
#     P  Provisional data subject to revision.
# 
agency_cd	site_no	datetime	tz_cd	251266_00010	251266_00010_cd	251273_00400	251273_00400_cd	251274_00095	251274_00095_cd	251275_00300	251275_00300_cd	66276_00060	66276_00060_cd	66277_00065	66277_00065_cd
USGS	01108000	2019-11-24 06:45	EST	5.0	P	6.9	P	335	P	10.6	P	356	A	4.11	A
USGS	01108000	2019-11-24 07:00	EST	5.0	P	6.9	P	334	P	10.6	P	356	A	4.11	A
USGS	01108000	2019-11-24 07:15	EST	5.0	P	6.9	P	334	P	10.6	P	356	A	4.11	A
USGS	01108000	2019-11-24 07:30	EST	5.0	P	6.9	P	333	P	10.6	P	356	A	4.11	A
USGS	01108000	2019-11-24 07:45	EST	5.0	P	6.9	P	332	P	10.6	P	356	A	4.11	A
USGS	01108000	2019-11-24 08:00	EST	5.0	P	6.9	P	331	P	10.6	P	356	A	4.11	A
USGS	01108000	2019-11-24 08:15	EST	5.0	P	6.9	P	330	P	10.6	P	356	A	4.11	A
USGS	01108000	2019-11-24 08:30	EST	5.0	P	6.9	P	330	P	10.6	P	356	A	4.11	A
USGS	01108000	2019-11-24 08:45	EST	5.0	P	6.9	P	329	P	10.7	P	356	A	4.11	A
USGS	01108000	2019-11-24 09:00	EST	5.0	P	6.9	P	328	P	10.7	P	356	A	4.11	A
USGS	01108000	2019-11-24 09:15	EST	5.0	P	6.9	P	327	P	10.7	P	360	A	4.12	A
USGS	01108000	2019-11-24 09:30	EST	5.0	P	6.9	P	326	P	10.7	P	360	A	4.12	A
USGS	01108000	2019-11-24 09:45	EST	5.0	P	6.9	P	326	P	10.7	P	360	A	4.12	A
USGS	01108000	2019-11-24 10:00	EST	5.0	P	6.9	P	325	P	10.7	P	365	A	4.13	A
USGS	01108000	2019-11-24 10:15	EST	5.0	P	6.9	P	324	P	10.7	P	370	A	4.14	A
USGS	01108000	2019-11-24 10:30	EST	5.0	P	6.9	P	324	P	10.7	P	370	A	4.14	A
USGS	01108000	2019-11-24 10:45	EST	5.1	P	6.9	P	323	P	10.7	P	370	A	4.14	A
USGS	01108000	2019-11-24 11:00	EST	5.1	P	6.9	P	322	P	10.7	P	374	A	4.15	A
USGS	01108000	2019-11-24 11:15	EST	5.1	P	6.9	P	322	P	10.7	P	379	A	4.16	A
USGS	01108000	2019-11-24 11:30	EST	5.1	P	6.9	P	321	P	10.7	P	379	A	4.16	A
USGS	01108000	2019-11-24 11:45	EST	5.1	P	6.9	P	321	P	10.8	P	384	A	4.17	A
USGS	01108000	2019-11-24 12:00	EST	5.1	P	6.9	P	320	P	10.8	P	388	A	4.18	A
USGS	01108000	2019-11-24 12:15	EST	5.1	P	6.9	P	320	P	10.8	P	393	A	4.19	A
USGS	01108000	2019-11-24 12:30	EST	5.1	P	6.9	P	319	P	10.8	P	398	A	4.20	A
USGS	01108000	2019-11-24 12:45	EST	5.1	P	6.9	P	317	P	10.8	P	408	A	4.22	A
USGS	01108000	2019-11-24 13:00	EST	5.1	P	6.9	P	316	P	10.8	P	413	A	4.23	A
USGS	01108000	2019-11-24 13:15	EST	5.1	P	6.9	P	315	P	10.8	P	423	A	4.25	A
USGS	01108000	2019-11-24 13:30	EST	5.1	P	6.9	P	314	P	10.8	P	433	A	4.27	A
USGS	01108000	2019-11-24 13:45	EST	5.2	P	6.9	P	313	P	10.8	P	443	A	4.29	A
USGS	01108000	2019-11-24 14:00	EST	5.2	P	6.9	P	312	P	10.8	P	453	A	4.31	A
USGS	01108000	2019-11-24 14:15	EST	5.2	P	6.9	P	310	P	10.8	P	463	A	4.33	A
USGS	01108000	2019-11-24 14:30	EST	5.2	P	6.8	P	309	P	10.8	P	467	A	4.34	A
USGS	01108000	2019-11-24 14:45	EST	5.2	P	6.8	P	308	P	10.8	P	482	A	4.37	A
USGS	01108000	2019-11-24 15:00	EST	5.2	P	6.8	P	306	P	10.8	P	487	A	4.38	A
USGS	01108000	2019-11-24 15:15	EST	5.2	P	6.8	P	304	P	10.8	P	492	A	4.39	A
USGS	01108000	2019-11-24 15:30	EST	5.3	P	6.8	P	302	P	10.8	P	502	A	4.41	A
USGS	01108000	2019-11-24 15:45	EST	5.3	P	6.8	P	301	P	10.8	P	512	A	4.43	A
USGS	01108000	2019-11-24 16:00	EST	5.3	P	6.8	P	300	P	10.8	P	512	A	4.43	A
USGS	01108000	2019-11-24 16:15	EST	5.3	P	6.8	P	298	P	10.8	P	527	A	4.46	A
USGS	01108000	2019-11-24 16:30	EST	5.3	P	6.8	P	296	P	10.8	P	532	A	4.47	A
USGS	01108000	2019-11-24 16:45	EST	5.3	P	6.8	P	294	P	10.8	P	538	A	4.48	A
USGS	01108000	2019-11-24 17:00	EST	5.3	P	6.8	P	291	P	10.8	P	543	A	4.49	A
USGS	01108000	2019-11-24 17:15	EST	5.3	P	6.8	P	289	P	10.8	P	553	A	4.51	A
USGS	01108000	2019-11-24 17:30	EST	5.3	P	6.8	P	286	P	10.8	P	562	A	4.53	A
USGS	01108000	2019-11-24 17:45	EST	5.4	P	6.8	P	284	P	10.8	P	567	A	4.54	A
USGS	01108000	2019-11-24 18:00	EST	5.4	P	6.8	P	282	P	10.8	P	576	A	4.56	A
USGS	01108000	2019-11-24 18:15	EST	5.4	P	6.8	P	279	P	10.7	P	581	A	4.57	A
USGS	01108000	2019-11-24 18:30	EST	5.4	P	6.8	P	277	P	10.7	P	590	A	4.59	A
USGS	01108000	2019-11-24 18:45	EST	5.4	P	6.8	P	275	P	10.7	P	595	A	4.60	A
USGS	01108000	2019-11-24 19:00	EST	5.4	P	6.8	P	273	P	10.7	P	600	A	4.61	A
USGS	01108000	2019-11-24 19:15	EST	5.4	P	6.8	P	272	P	10.7	P	609	A	4.63	A
USGS	01108000	2019-11-24 19:30	EST	5.4	P	6.8	P	271	P	10.7	P	614	A	4.64	A
USGS	01108000	2019-11-24 19:45	EST	5.5	P	6.8	P	270	P	10.7	P	624	A	4.66	A
USGS	01108000	2019-11-24 20:00	EST	5.5	P	6.8	P	269	P	10.7	P	634	A	4.68	A
USGS	01108000	2019-11-24 20:15	EST	5.5	P	6.8	P	268	P	10.7	P	639	A	4.69	A
USGS	01108000	2019-11-24 20:30	EST	5.5	P	6.8	P	268	P	10.7	P	649	A	4.71	A
USGS	01108000	2019-11-24 20:45	EST	5.5	P	6.8	P	268	P	10.7	P	659	A	4.73	A
USGS	01108000	2019-11-24 21:00	EST	5.5	P	6.8	P	269	P	10.6	P	659	A	4.73	A
USGS	01108000	2019-11-24 21:15	EST	5.5	P	6.8	P	270	P	10.6	P	669	A	4.75	A
USGS	01108000	2019-11-24 21:30	EST	5.5	P	6.8	P	271	P	10.6	P	674	A	4.76	A
USGS	01108000	2019-11-24 21:45	EST	5.5	P	6.8	P	273	P	10.6	P	684	A	4.78	A
USGS	01108000	2019-11-24 22:00	EST	5.5	P	6.8	P	274	P	10.6	P	689	A	4.79	A
USGS	01108000	2019-11-24 22:15	EST	5.6	P	6.8	P	275	P	10.6	P	699	A	4.81	A
USGS	01108000	2019-11-24 22:30	EST	5.6	P	6.8	P	277	P	10.6	P	710	A	4.83	A
USGS	01108000	2019-11-24 22:45	EST	5.6	P	6.8	P	278	P	10.6	P	715	A	4.84	A
USGS	01108000	2019-11-24 23:00	EST	5.6	P	6.8	P	279	P	10.6	P	720	A	4.85	A
USGS	01108000	2019-11-24 23:15	EST	5.6	P	6.8	P	280	P	10.6	P	731	A	4.87	A
USGS	01108000	2019-11-24 23:30	EST	5.6	P	6.8	P	281	P	10.6	P	736	A	4.88	A
USGS	01108000	2019-11-24 23:45	EST	5.7	P	6.8	P	283	P	10.6	P	741	A	4.89	A
USGS	01108000	2019-11-25 00:00	EST	5.7	P	6.8	P	284	P	10.5	P	752	A	4.91	A
USGS	01108000	2019-11-25 00:15	EST	5.7	P	6.8	P	285	P	10.5	P	758	A	4.92	A
USGS	01108000	2019-11-25 00:30	EST	5.7	P	6.8	P	286	P	10.5	P	763	A	4.93	A
USGS	01108000	2019-11-25 00:45	EST	5.7	P	6.8	P	286	P	10.5	P	768	A	4.94	A
USGS	01108000	2019-11-25 01:00	EST	5.7	P	6.8	P	287	P	10.5	P	779	A	4.96	A
USGS	01108000	2019-11-25 01:15	EST	5.7	P	6.8	P	287	P	10.5	P	785	A	4.97	A
USGS	01108000	2019-11-25 01:30	EST	5.7	P	6.8	P	287	P	10.5	P	796	A	4.99	A
USGS	01108000	2019-11-25 01:45	EST	5.7	P	6.8	P	287	P	10.5	P	801	A	5.00	A
USGS	01108000	2019-11-25 02:00	EST	5.7	P	6.9	P	287	P	10.5	P	801	A	5.00	A
USGS	01108000	2019-11-25 02:15	EST	5.7	P	6.8	P	287	P	10.5	P	813	A	5.02	A
USGS	01108000	2019-11-25 02:30	EST	5.7	P	6.8	P	286	P	10.5	P	818	A	5.03	A
USGS	01108000	2019-11-25 02:45	EST	5.7	P	6.8	P	286	P	10.4	P	824	A	5.04	A
USGS	01108000	2019-11-25 03:00	EST	5.8	P	6.8	P	286	P	10.4	P	829	A	5.05	A
USGS	01108000	2019-11-25 03:15	EST	5.8	P	6.8	P	285	P	10.4	P	835	A	5.06	A
USGS	01108000	2019-11-25 03:30	EST	5.8	P	6.8	P	285	P	10.4	P	847	A	5.08	A
USGS	01108000	2019-11-25 03:45	EST	5.8	P	6.8	P	284	P	10.4	P	852	A	5.09	A
USGS	01108000	2019-11-25 04:00	EST	5.8	P	6.8	P	283	P	10.4	P	858	A	5.10	A
USGS	01108000	2019-11-25 04:15	EST	5.8	P	6.8	P	281	P	10.4	P	863	A	5.11	A
USGS	01108000	2019-11-25 04:30	EST	5.8	P	6.8	P	280	P	10.4	P	868	A	5.12	A
USGS	01108000	2019-11-25 04:45	EST	5.8	P	6.8	P	278	P	10.3	P	872	A	5.13	A
USGS	01108000	2019-11-25 05:00	EST	5.9	P	6.8	P	277	P	10.3	P	877	A	5.14	A
USGS	01108000	2019-11-25 05:15	EST	5.9	P	6.8	P	276	P	10.3	P	881	A	5.15	A
USGS	01108000	2019-11-25 05:30	EST	5.9	P	6.8	P	275	P	10.3	P	886	A	5.16	A
USGS	01108000	2019-11-25 05:45	EST	5.9	P	6.8	P	274	P	10.3	P	891	A	5.17	A
USGS	01108000	2019-11-25 06:00	EST	5.9	P	6.8	P	272	P	10.3	P	895	A	5.18	A
USGS	01108000	2019-11-25 06:15	EST	5.9	P	6.8	P	272	P	10.2	P	900	A	5.19	A
USGS	01108000	2019-11-25 06:30	EST	6.0	P	6.8	P	272	P	10.2	P	905	A	5.20	A
USGS	01108000	2019-11-25 06:45	EST	6.0	P	6.8	P	272	P	10.2	P	909	A	5.21	A
USGS	01108000	2019-11-25 07:00	EST	6.0	P	6.8	P	274	P	10.2	P	914	A	5.22	A
USGS	01108000	2019-11-25 07:15	EST	6.0	P	6.8	P	274	P	10.2	P	914	A	5.22	A
USGS	01108000	2019-11-25 07:30	EST	6.0	P	6.8	P	274	P	10.1	P	919	A	5.23	A
USGS	01108000	2019-11-25 07:45	EST	6.1	P	6.8	P	273	P	10.1	P	923	A	5.24	A
USGS	01108000	2019-11-25 08:00	EST	6.1	P	6.8	P	269	P	10.0	P	928	A	5.25	A
USGS	01108000	2019-11-25 08:15	EST	6.1	P	6.8	P	264	P	10.0	P	933	A	5.26	A
USGS	01108000	2019-11-25 08:30	EST	6.1	P	6.8	P	257	P	10.0	P	933	A	5.26	A
USGS	01108000	2019-11-25 08:45	EST	6.1	P	6.8	P	251	P	10.0	P	937	A	5.27	A
USGS	01108000	2019-11-25 09:00	EST	6.1	P	6.8	P	244	P	10.0	P	942	A	5.28	A
USGS	01108000	2019-11-25 09:15	EST	6.1	P	6.8	P	237	P	10.0	P	942	A	5.28	A
USGS	01108000	2019-11-25 09:30	EST	6.1	P	6.8	P	230	P	10.0	P	947	A	5.29	A
USGS	01108000	2019-11-25 09:45	EST	6.1	P	6.7	P	224	P	10.0	P	952	A	5.30	A
USGS	01108000	2019-11-25 10:00	EST	6.1	P	6.7	P	218	P	10.0	P	956	A	5.31	A
USGS	01108000	2019-11-25 10:15	EST	6.1	P	6.7	P	214	P	10.0	P	956	A	5.31	A
USGS	01108000	2019-11-25 10:30	EST	6.1	P	6.7	P	210	P	10.0	P	961	A	5.32	A
USGS	01108000	2019-11-25 10:45	EST	6.1	P	6.7	P	207	P	10.0	P	966	A	5.33	A
USGS	01108000	2019-11-25 11:00	EST	6.1	P	6.7	P	205	P	10.0	P	966	A	5.33	A
USGS	01108000	2019-11-25 11:15	EST	6.1	P	6.7	P	204	P	10.0	P	971	A	5.34	A
USGS	01108000	2019-11-25 11:30	EST	6.2	P	6.7	P	203	P	10.0	P	971	A	5.34	A
USGS	01108000	2019-11-25 11:45	EST	6.2	P	6.7	P	202	P	10.0	P	975	A	5.35	A
USGS	01108000	2019-11-25 12:00	EST	6.2	P	6.7	P	202	P	10.0	P	980	A	5.36	A
USGS	01108000	2019-11-25 12:15	EST	6.2	P	6.7	P	202	P	10.0	P	980	A	5.36	A
USGS	01108000	2019-11-25 12:30	EST	6.2	P	6.7	P	203	P	10.0	P	985	A	5.37	A
USGS	01108000	2019-11-25 12:45	EST	6.2	P	6.7	P	203	P	10.0	P	985	A	5.37	A
USGS	01108000	2019-11-25 13:00	EST	6.2	P	6.7	P	203	P	10.0	P	990	A	5.38	A
USGS	01108000	2019-11-25 13:15	EST	6.2	P	6.7	P	204	P	10.0	P	990	A	5.38	A
USGS	01108000	2019-11-25 13:30	EST	6.2	P	6.6	P	204	P	10.0	P	990	A	5.38	A
USGS	01108000	2019-11-25 13:45	EST	6.2	P	6.6	P	204	P	10.0	P	995	A	5.39	A
USGS	01108000	2019-11-25 14:00	EST	6.2	P	6.6	P	204	P	10.0	P	995	A	5.39	A
USGS	01108000	2019-11-25 14:15	EST	6.2	P	6.6	P	203	P	10.0	P	1000	A	5.40	A
USGS	01108000	2019-11-25 14:30	EST	6.2	P	6.6	P	203	P	10.0	P	1000	A	5.40	A
USGS	01108000	2019-11-25 14:45	EST	6.2	P	6.6	P	203	P	10.0	P	1000	A	5.41	A
USGS	01108000	2019-11-25 15:00	EST	6.2	P	6.6	P	203	P	10.0	P	1000	A	5.41	A
USGS	01108000	2019-11-25 15:15	EST	6.2	P	6.6	P	203	P	10.0	P	1000	A	5.41	A
USGS	01108000	2019-11-25 15:30	EST	6.2	P	6.6	P	203	P	10.0	P	1010	A	5.42	A
USGS	01108000	2019-11-25 15:45	EST	6.2	P	6.6	P	203	P	10.0	P	1010	A	5.42	A
USGS	01108000	2019-11-25 16:00	EST	6.2	P	6.6	P	203	P	10.0	P	1010	A	5.42	A
USGS	01108000	2019-11-25 16:15	EST	6.1	P	6.6	P	203	P	10.0	P	1010	A	5.43	A
USGS	01108000	2019-11-25 16:30	EST	6.1	P	6.6	P	203	P	10.0	P	1010	A	5.43	A
USGS	01108000	2019-11-25 16:45	EST	6.1	P	6.6	P	203	P	10.0	P	1010	A	5.43	A
USGS	01108000	2019-11-25 17:00	EST	6.1	P	6.6	P	204	P	10.0	P	1010	A	5.43	A
USGS	01108000	2019-11-25 17:15	EST	6.1	P	6.6	P	204	P	10.0	P	1010	A	5.43	A
USGS	01108000	2019-11-25 17:30	EST	6.1	P	6.6	P	204	P	10.0	P	1020	A	5.44	A
USGS	01108000	2019-11-25 17:45	EST	6.1	P	6.6	P	204	P	10.0	P	1020	A	5.44	A
USGS	01108000	2019-11-25 18:00	EST	6.1	P	6.6	P	204	P	10.0	P	1020	A	5.44	A
USGS	01108000	2019-11-25 18:15	EST	6.1	P	6.6	P	204	P	10.0	P	1020	A	5.44	A
USGS	01108000	2019-11-25 18:30	EST	6.1	P	6.6	P	204	P	10.0	P	1020	A	5.44	A
USGS	01108000	2019-11-25 18:45	EST	6.1	P	6.6	P	204	P	10.0	P	1020	A	5.45	A
USGS	01108000	2019-11-25 19:00	EST	6.1	P	6.6	P	204	P	10.0	P	1020	A	5.45	A
USGS	01108000	2019-11-25 19:15	EST	6.1	P	6.6	P	204	P	10.0	P	1020	A	5.45	A
USGS	01108000	2019-11-25 19:30	EST	6.1	P	6.6	P	204	P	10.0	P	1020	A	5.45	A
USGS	01108000	2019-11-25 19:45	EST	6.1	P	6.6	P	204	P	10.0	P	1020	A	5.45	A
USGS	01108000	2019-11-25 20:00	EST	6.1	P	6.6	P	205	P	10.0	P	1020	A	5.45	A
USGS	01108000	2019-11-25 20:15	EST	6.1	P	6.6	P	205	P	10.0	P	1030	A	5.46	A
USGS	01108000	2019-11-25 20:30	EST	6.1	P	6.6	P	204	P	10.0	P	1020	A	5.45	A
USGS	01108000	2019-11-25 20:45	EST	6.1	P	6.6	P	204	P	10.0	P	1030	A	5.46	A
USGS	01108000	2019-11-25 21:00	EST	6.1	P	6.6	P	204	P	10.0	P	1030	A	5.46	A
USGS	01108000	2019-11-25 21:15	EST	6.0	P	6.6	P	204	P	10.0	P	1020	A	5.45	A
USGS	01108000	2019-11-25 21:30	EST	6.0	P	6.6	P	204	P	10.0	P	1030	A	5.46	A
USGS	01108000	2019-11-25 21:45	EST	6.0	P	6.6	P	204	P	10.0	P	1030	A	5.46	A
USGS	01108000	2019-11-25 22:00	EST	6.0	P	6.6	P	204	P	10.0	P	1030	A	5.46	A
USGS	01108000	2019-11-25 22:15	EST	6.0	P	6.6	P	204	P	10.0	P	1030	A	5.46	A
USGS	01108000	2019-11-25 22:30	EST	6.0	P	6.6	P	204	P	10.0	P	1020	A	5.45	A
USGS	01108000	2019-11-25 22:45	EST	6.0	P	6.6	P	205	P	10.0	P	1030	A	5.46	A
USGS	01108000	2019-11-25 23:00	EST	6.0	P	6.6	P	205	P	10.0	P	1020	A	5.45	A
USGS	01108000	2019-11-25 23:15	EST	6.0	P	6.6	P	205	P	10.0	P	1030	A	5.46	A
USGS	01108000	2019-11-25 23:30	EST	6.0	P	6.6	P	205	P	10.0	P	1030	A	5.46	A
USGS	01108000	2019-11-25 23:45	EST	6.0	P	6.6	P	205	P	10.0	P	1020	A	5.45	A
USGS	01108000	2019-11-26 00:00	EST	6.0	P	6.6	P	205	P	10.0	P	1030	A	5.46	A
USGS	01108000	2019-11-26 00:15	EST	6.0	P	6.6	P	205	P	10.0	P	1030	A	5.46	A
USGS	01108000	2019-11-26 00:30	EST	6.0	P	6.6	P	205	P	10.0	P	1030	A	5.46	A
USGS	01108000	2019-11-26 00:45	EST	6.0	P	6.6	P	206	P	10.0	P	1020	A	5.45	A
USGS	01108000	2019-11-26 01:00	EST	6.0	P	6.6	P	206	P	10.0	P	1030	A	5.46	A
USGS	01108000	2019-11-26 01:15	EST	6.0	P	6.6	P	206	P	10.0	P	1030	A	5.46	A
USGS	01108000	2019-11-26 01:30	EST	6.0	P	6.6	P	206	P	10.0	P	1030	A	5.46	A
USGS	01108000	2019-11-26 01:45	EST	5.9	P	6.6	P	206	P	10.0	P	1030	A	5.46	A
USGS	01108000	2019-11-26 02:00	EST	5.9	P	6.6	P	206	P	10.0	P	1030	A	5.46	A
USGS	01108000	2019-11-26 02:15	EST	5.9	P	6.6	P	207	P	10.0	P	1030	A	5.46	A
USGS	01108000	2019-11-26 02:30	EST	5.9	P	6.6	P	207	P	10.0	P	1030	A	5.46	A
USGS	01108000	2019-11-26 02:45	EST	5.9	P	6.6	P	207	P	10.0	P	1020	A	5.45	A
USGS	01108000	2019-11-26 03:00	EST	5.9	P	6.6	P	207	P	10.1	P	1020	A	5.45	A
USGS	01108000	2019-11-26 03:15	EST	5.9	P	6.6	P	208	P	10.1	P	1020	A	5.44	A
USGS	01108000	2019-11-26 03:30	EST	5.9	P	6.6	P	208	P	10.1	P	1020	A	5.45	A
USGS	01108000	2019-11-26 03:45	EST	5.8	P	6.6	P	208	P	10.1	P	1020	A	5.45	A
USGS	01108000	2019-11-26 04:00	EST	5.8	P	6.6	P	208	P	10.1	P	1020	A	5.44	A
USGS	01108000	2019-11-26 04:15	EST	5.8	P	6.6	P	209	P	10.1	P	1020	A	5.45	A
USGS	01108000	2019-11-26 04:30	EST	5.8	P	6.6	P	209	P	10.1	P	1020	A	5.44	A
USGS	01108000	2019-11-26 04:45	EST	5.8	P	6.6	P	209	P	10.1	P	1020	A	5.45	A
USGS	01108000	2019-11-26 05:00	EST	5.8	P	6.6	P	210	P	10.1	P	1010	A	5.43	A
USGS	01108000	2019-11-26 05:15	EST	5.8	P	6.6	P	210	P	10.1	P	1010	A	5.43	A
USGS	01108000	2019-11-26 05:30	EST	5.8	P	6.6	P	210	P	10.1	P	1020	A	5.44	A
USGS	01108000	2019-11-26 05:45	EST	5.8	P	6.6	P	211	P	10.1	P	1020	A	5.44	A
USGS	01108000	2019-11-26 06:00	EST	5.8	P	6.6	P	211	P	10.1	P	1010	A	5.43	A
USGS	01108000	2019-11-26 06:15	EST	5.8	P	6.6	P	211	P	10.1	P	1010	A	5.43	A
USGS	01108000	2019-11-26 06:30	EST	5.7	P	6.6	P	212	P	10.1	P	1010	A	5.43	A
USGS	01108000	2019-11-26 06:45	EST	5.7	P	6.6	P	212	P	10.1	P	1010	A	5.43	A
USGS	01108000	2019-11-26 07:00	EST	5.7	P	6.6	P	212	P	10.1	P	1010	A	5.42	A
USGS	01108000	2019-11-26 07:15	EST	5.7	P	6.6	P	212	P	10.1	P	1010	A	5.42	A
USGS	01108000	2019-11-26 07:30	EST	5.7	P	6.6	P	212	P	10.1	P	1010	A	5.42	A
USGS	01108000	2019-11-26 07:45	EST	5.7	P	6.6	P	213	P	10.1	P	1000	A	5.41	A
USGS	01108000	2019-11-26 08:00	EST	5.7	P	6.6	P	213	P	10.1	P	1000	A	5.41	A
USGS	01108000	2019-11-26 08:15	EST	5.7	P	6.6	P	213	P	10.1	P	1000	A	5.41	A
USGS	01108000	2019-11-26 08:30	EST	5.7	P	6.6	P	213	P	10.1	P	1010	A	5.42	A
USGS	01108000	2019-11-26 08:45	EST	5.7	P	6.6	P	213	P	10.1	P	1000	A	5.41	A
USGS	01108000	2019-11-26 09:00	EST	5.7	P	6.6	P	214	P	10.1	P	1000	A	5.41	A
USGS	01108000	2019-11-26 09:15	EST	5.7	P	6.6	P	214	P	10.1	P	1000	A	5.40	A
USGS	01108000	2019-11-26 09:30	EST	5.7	P	6.6	P	214	P	10.1	P	1000	A	5.40	A
USGS	01108000	2019-11-26 09:45	EST	5.7	P	6.6	P	214	P	10.1	P	1000	A	5.40	A
USGS	01108000	2019-11-26 10:00	EST	5.7	P	6.6	P	214	P	10.1	P	995	A	5.39	A
USGS	01108000	2019-11-26 10:15	EST	5.8	P	6.6	P	215	P	10.1	P	995	A	5.39	A
USGS	01108000	2019-11-26 10:30	EST	5.8	P	6.6	P	215	P	10.1	P	995	A	5.39	A
USGS	01108000	2019-11-26 10:45	EST	5.8	P	6.6	P	215	P	10.1	P	995	A	5.39	A
USGS	01108000	2019-11-26 11:00	EST	5.8	P	6.6	P	215	P	10.1	P	995	A	5.39	A
USGS	01108000	2019-11-26 11:15	EST	5.8	P	6.6	P	215	P	10.1	P	990	A	5.38	A
USGS	01108000	2019-11-26 11:30	EST	5.8	P	6.6	P	216	P	10.1	P	990	A	5.38	A
USGS	01108000	2019-11-26 11:45	EST	5.9	P	6.6	P	216	P	10.1	P	990	A	5.38	A
USGS	01108000	2019-11-26 12:00	EST	5.9	P	6.6	P	216	P	10.0	P	985	A	5.37	A
USGS	01108000	2019-11-26 12:15	EST	5.9	P	6.6	P	216	P	10.0	P	985	A	5.37	A
USGS	01108000	2019-11-26 12:30	EST	5.9	P	6.6	P	216	P	10.0	P	985	A	5.37	A
USGS	01108000	2019-11-26 12:45	EST	6.0	P	6.6	P	217	P	10.0	P	985	A	5.37	A
USGS	01108000	2019-11-26 13:00	EST	6.0	P	6.6	P	217	P	10.0	P	980	A	5.36	A
USGS	01108000	2019-11-26 13:15	EST	6.0	P	6.6	P	217	P	10.0	P	980	A	5.36	A
USGS	01108000	2019-11-26 13:30	EST	6.0	P	6.6	P	217	P	10.0	P	976	A	5.35	A
USGS	01108000	2019-11-26 13:45	EST	6.1	P	6.6	P	218	P	10.0	P	980	A	5.36	A
USGS	01108000	2019-11-26 14:00	EST	6.1	P	6.6	P	218	P	10.0	P	976	A	5.35	A
USGS	01108000	2019-11-26 14:15	EST	6.1	P	6.6	P	218	P	10.0	P	976	A	5.35	A
USGS	01108000	2019-11-26 14:30	EST	6.1	P	6.6	P	218	P	10.0	P	976	A	5.35	A
USGS	01108000	2019-11-26 14:45	EST	6.1	P	6.6	P	218	P	10.0	P	971	A	5.34	A
USGS	01108000	2019-11-26 15:00	EST	6.1	P	6.6	P	219	P	10.0	P	971	A	5.34	A
USGS	01108000	2019-11-26 15:15	EST	6.1	P	6.6	P	219	P	10.0	P	971	A	5.34	A
USGS	01108000	2019-11-26 15:30	EST	6.1	P	6.6	P	219	P	10.0	P	966	A	5.33	A
USGS	01108000	2019-11-26 15:45	EST	6.1	P	6.6	P	219	P	10.0	P	966	A	5.33	A
USGS	01108000	2019-11-26 16:00	EST	6.1	P	6.6	P	220	P	10.0	P	966	A	5.33	A
USGS	01108000	2019-11-26 16:15	EST	6.1	P	6.6	P	220	P	10.0	P	961	A	5.32	A
USGS	01108000	2019-11-26 16:30	EST	6.1	P	6.6	P	220	P	10.0	P	961	A	5.32	A
USGS	01108000	2019-11-26 16:45	EST	6.1	P	6.6	P	220	P	10.0	P	957	A	5.31	A
USGS	01108000	2019-11-26 17:00	EST	6.1	P	6.6	P	221	P	10.0	P	957	A	5.31	A
USGS	01108000	2019-11-26 17:15	EST	6.1	P	6.6	P	221	P	10.0	P	957	A	5.31	A
USGS	01108000	2019-11-26 17:30	EST	6.1	P	6.6	P	221	P	10.0	P	957	A	5.31	A
USGS	01108000	2019-11-26 17:45	EST	6.1	P	6.6	P	221	P	10.0	P	952	A	5.30	A
USGS	01108000	2019-11-26 18:00	EST	6.1	P	6.6	P	222	P	10.0	P	947	A	5.29	A
USGS	01108000	2019-11-26 18:15	EST	6.1	P	6.6	P	222	P	10.0	P	947	A	5.29	A
USGS	01108000	2019-11-26 18:30	EST	6.1	P	6.6	P	222	P	10.0	P	947	A	5.29	A
USGS	01108000	2019-11-26 18:45	EST	6.2	P	6.6	P	222	P	10.0	P	942	A	5.28	A
USGS	01108000	2019-11-26 19:00	EST	6.2	P	6.6	P	222	P	10.0	P	942	A	5.28	A
USGS	01108000	2019-11-26 19:15	EST	6.2	P	6.6	P	222	P	10.0	P	942	A	5.28	A
USGS	01108000	2019-11-26 19:30	EST	6.2	P	6.6	P	222	P	10.0	P	938	A	5.27	A
