# ---------------------------------- WARNING ----------------------------------------
# Some of the data that you have obtained from this U.S. Geological Survey database
# may not have received Director's approval. Any such data values are qualified
# as provisional and are subject to revision. Provisional data are released on the
# condition that neither the USGS nor the United States Government may be held liable
# for any damages resulting from its use.
#
# Additional info: https://help.waterdata.usgs.gov/policies/provisional-data-statement
#
# File-format description:  https://help.waterdata.usgs.gov/faq/about-tab-delimited-output
# Automated-retrieval info: https://help.waterdata.usgs.gov/faq/automated-retrievals
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2021-04-11 04:17:16 EDT       (nadww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 452053119323001 WILLOW CREEK RESERVOIR NW CORNER, OR
# -----------------------------------------------------------------------------------
#
# Data provided for site 452053119323001
#            TS   parameter     Description
#        117843       00010     Temperature, water, degrees Celsius
#        117844       00095     Specific conductance, water, unfiltered, microsiemens per centimeter at 25 degrees Celsius
#        117845       00300     Dissolved oxygen, water, unfiltered, milligrams per liter
#        117846       00400     pH, water, unfiltered, field, standard units
#        117847       63680     Turbidity, water, unfiltered, monochrome near infra-red LED light, 780-900 nm, detection angle 90 +-2.5 degrees, formazin nephelometric units (FNU)
#        117848       62361     Chlorophyll, total, water, fluorometric, 650-700 nanometers, in situ sensor, micrograms per liter
#
# Data-value qualification codes included in this output:
#        
#     A  Approved for publication -- Processing and review completed.
# 
agency_cd	site_no	datetime	tz_cd	117843_00010	117843_00010_cd	117844_00095	117844_00095_cd	117845_00300	117845_00300_cd	117846_00400	117846_00400_cd	117847_63680	117847_63680_cd	117848_62361	117848_62361_cd
USGS	452053119323001	2015-08-20 15:00	PDT	22.7	A	249	A	9.8	A	8.9	A	3.8	A	7.5	A
USGS	452053119323001	2015-08-20 16:00	PDT	22.6	A	248	A	9.8	A	8.9	A	4.3	A	6.3	A
USGS	452053119323001	2015-08-20 17:00	PDT	22.4	A	249	A	9.8	A	8.9	A	4.6	A	8.2	A
USGS	452053119323001	2015-08-20 18:00	PDT	22.1	A	248	A	9.6	A	8.8	A	4.6	A	9.4	A
USGS	452053119323001	2015-08-20 19:00	PDT	22.0	A	249	A	9.5	A	8.8	A	5.3	A	9.4	A
USGS	452053119323001	2015-08-20 20:00	PDT	22.1	A	250	A	9.5	A	8.9	A	3.4	A	13.5	A
USGS	452053119323001	2015-08-20 21:00	PDT	21.8	A	249	A	9.3	A	8.9	A	4.2	A	7.9	A
USGS	452053119323001	2015-08-20 22:00	PDT	21.8	A	249	A	9.2	A	8.8	A	4.4	A	7.5	A
USGS	452053119323001	2015-08-20 23:00	PDT	21.7	A	251	A	9.0	A	8.8	A	8.5	A	13.0	A
USGS	452053119323001	2015-08-21 00:00	PDT	21.7	A	249	A	9.0	A	8.8	A	6.4	A	9.4	A
USGS	452053119323001	2015-08-21 01:00	PDT	21.6	A	250	A	9.0	A	8.8	A	6.7	A	14.8	A
USGS	452053119323001	2015-08-21 02:00	PDT	21.6	A	249	A	9.1	A	8.8	A	3.5	A	12.2	A
USGS	452053119323001	2015-08-21 03:00	PDT	21.6	A	251	A	8.9	A	8.8	A	7.1	A	6.0	A
USGS	452053119323001	2015-08-21 04:00	PDT	21.5	A	251	A	8.7	A	8.8	A	3.2	A	9.0	A
USGS	452053119323001	2015-08-21 05:00	PDT	21.4	A	251	A	8.7	A	8.8	A	5.9	A	12.4	A
USGS	452053119323001	2015-08-21 06:00	PDT	21.4	A	250	A	8.6	A	8.8	A	3.1	A	15.8	A
USGS	452053119323001	2015-08-21 07:00	PDT	21.3	A	251	A	8.6	A	8.8	A	4.8	A	14.2	A
USGS	452053119323001	2015-08-21 08:00	PDT	21.3	A	250	A	8.7	A	8.8	A	5.1	A	9.3	A
USGS	452053119323001	2015-08-21 09:00	PDT	21.2	A	249	A	8.7	A	8.8	A	4.2	A	10.3	A
USGS	452053119323001	2015-08-21 10:00	PDT	21.2	A	249	A	8.5	A	8.8	A	4.2	A	5.6	A
USGS	452053119323001	2015-08-21 11:00	PDT	21.2	A	250	A	8.5	A	8.8	A	3.7	A	7.6	A
USGS	452053119323001	2015-08-21 12:00	PDT	21.3	A	250	A	8.4	A	8.8	A	4.2	A	6.4	A
USGS	452053119323001	2015-08-21 13:00	PDT	21.8	A	250	A	8.8	A	8.8	A	5.3	A	6.2	A
USGS	452053119323001	2015-08-21 14:00	PDT	21.6	A	249	A	8.9	A	8.8	A	3.9	A	6.7	A
USGS	452053119323001	2015-08-21 15:00	PDT	21.5	A	251	A	8.6	A	8.8	A	4.7	A	8.0	A
USGS	452053119323001	2015-08-21 16:00	PDT	21.4	A	251	A	8.7	A	8.8	A	5.4	A	9.2	A
USGS	452053119323001	2015-08-21 17:00	PDT	21.5	A	250	A	8.8	A	8.8	A	5.2	A	10.8	A
USGS	452053119323001	2015-08-21 18:00	PDT	21.4	A	249	A	8.8	A	8.8	A	4.6	A	12.4	A
USGS	452053119323001	2015-08-21 19:00	PDT	21.4	A	249	A	8.9	A	8.8	A	5.5	A	10.9	A
USGS	452053119323001	2015-08-21 20:00	PDT	21.4	A	250	A	8.9	A	8.8	A	4.6	A	12.6	A
USGS	452053119323001	2015-08-21 21:00	PDT	21.2	A	250	A	8.7	A	8.8	A	6.8	A	12.1	A
USGS	452053119323001	2015-08-21 22:00	PDT	21.2	A	251	A	8.6	A	8.8	A	7.0	A	13.5	A
USGS	452053119323001	2015-08-21 23:00	PDT	21.1	A	251	A	8.6	A	8.8	A	3.2	A	9.8	A
USGS	452053119323001	2015-08-22 00:00	PDT	21.1	A	249	A	8.5	A	8.8	A	3.3	A	17.0	A
USGS	452053119323001	2015-08-22 01:00	PDT	21.1	A	249	A	8.5	A	8.8	A	5.7	A	12.4	A
USGS	452053119323001	2015-08-22 02:00	PDT	21.0	A	249	A	8.4	A	8.8	A	4.3	A	7.9	A
USGS	452053119323001	2015-08-22 03:00	PDT	21.0	A	249	A	8.4	A	8.8	A	4.7	A	13.3	A
USGS	452053119323001	2015-08-22 04:00	PDT	20.9	A	250	A	8.3	A	8.8	A	3.9	A	12.7	A
USGS	452053119323001	2015-08-22 05:00	PDT	20.9	A	251	A	8.2	A	8.7	A	4.0	A	7.5	A
USGS	452053119323001	2015-08-22 06:00	PDT	20.8	A	249	A	8.2	A	8.7	A	7.4	A	17.1	A
USGS	452053119323001	2015-08-22 07:00	PDT	20.8	A	251	A	8.2	A	8.7	A	4.3	A	14.6	A
USGS	452053119323001	2015-08-22 08:00	PDT	20.8	A	249	A	8.2	A	8.7	A	5.2	A	19.3	A
USGS	452053119323001	2015-08-22 09:00	PDT	20.8	A	250	A	8.3	A	8.8	A	5.5	A	8.8	A
USGS	452053119323001	2015-08-22 10:00	PDT	20.8	A	251	A	8.3	A	8.8	A	4.2	A	7.2	A
USGS	452053119323001	2015-08-22 11:00	PDT	20.8	A	251	A	8.4	A	8.8	A	5.6	A	12.6	A
USGS	452053119323001	2015-08-22 12:00	PDT	20.9	A	251	A	8.6	A	8.8	A	3.0	A	19.9	A
USGS	452053119323001	2015-08-22 13:00	PDT	20.9	A	250	A	8.7	A	8.8	A	4.3	A	10.9	A
USGS	452053119323001	2015-08-22 14:00	PDT	21.1	A	251	A	8.7	A	8.8	A	5.7	A	8.8	A
USGS	452053119323001	2015-08-22 15:00	PDT	21.3	A	251	A	8.9	A	8.8	A	4.6	A	8.6	A
USGS	452053119323001	2015-08-22 16:00	PDT	21.2	A	249	A	9.1	A	8.8	A	5.6	A	10.3	A
USGS	452053119323001	2015-08-22 17:00	PDT	21.3	A	250	A	9.4	A	8.8	A	6.0	A	9.8	A
USGS	452053119323001	2015-08-22 18:00	PDT	21.3	A	250	A	9.4	A	8.8	A	5.0	A	9.0	A
USGS	452053119323001	2015-08-22 19:00	PDT	21.2	A	251	A	9.5	A	8.8	A	5.3	A	12.8	A
USGS	452053119323001	2015-08-22 20:00	PDT	21.1	A	251	A	9.4	A	8.8	A	5.0	A	20.5	A
USGS	452053119323001	2015-08-22 21:00	PDT	21.0	A	249	A	9.4	A	8.8	A	5.7	A	30.1	A
USGS	452053119323001	2015-08-22 22:00	PDT	21.0	A	251	A	9.3	A	8.8	A	10.3	A	49.8	A
USGS	452053119323001	2015-08-22 23:00	PDT	21.0	A	252	A	9.2	A	8.8	A	4.6	A	9.0	A
USGS	452053119323001	2015-08-23 00:00	PDT	20.9	A	251	A	9.1	A	8.8	A	5.1	A	20.2	A
USGS	452053119323001	2015-08-23 01:00	PDT	20.9	A	250	A	9.1	A	8.8	A	4.3	A	10.4	A
USGS	452053119323001	2015-08-23 02:00	PDT	20.8	A	250	A	8.9	A	8.8	A	9.6	A	16.3	A
USGS	452053119323001	2015-08-23 03:00	PDT	20.8	A	251	A	8.8	A	8.8	A	3.6	A	8.2	A
USGS	452053119323001	2015-08-23 04:00	PDT	20.7	A	251	A	8.7	A	8.8	A	3.3	A	15.1	A
USGS	452053119323001	2015-08-23 05:00	PDT	20.6	A	251	A	8.6	A	8.8	A	3.1	A	18.0	A
USGS	452053119323001	2015-08-23 06:00	PDT	20.6	A	251	A	8.6	A	8.8	A	4.9	A	15.8	A
USGS	452053119323001	2015-08-23 07:00	PDT	20.5	A	251	A	8.6	A	8.8	A	4.3	A	12.7	A
USGS	452053119323001	2015-08-23 08:00	PDT	20.5	A	251	A	8.6	A	8.8	A	3.9	A	9.4	A
USGS	452053119323001	2015-08-23 09:00	PDT	20.6	A	252	A	8.7	A	8.8	A	15.4	A	14.1	A
USGS	452053119323001	2015-08-23 10:00	PDT	20.6	A	252	A	8.8	A	8.8	A	7.4	A	16.6	A
USGS	452053119323001	2015-08-23 11:00	PDT	20.7	A	251	A	9.1	A	8.8	A	3.5	A	8.2	A
USGS	452053119323001	2015-08-23 12:00	PDT	21.1	A	250	A	9.4	A	8.8	A	3.9	A	9.2	A
USGS	452053119323001	2015-08-23 13:00	PDT	21.4	A	250	A	9.7	A	8.9	A	5.8	A	7.5	A
USGS	452053119323001	2015-08-23 14:00	PDT	21.2	A	250	A	9.8	A	8.9	A	6.0	A	9.7	A
USGS	452053119323001	2015-08-23 15:00	PDT	21.0	A	250	A	9.3	A	8.8	A	4.4	A	8.0	A
USGS	452053119323001	2015-08-23 16:00	PDT	20.8	A	250	A	9.0	A	8.8	A	3.4	A	10.9	A
USGS	452053119323001	2015-08-23 17:00	PDT	20.8	A	251	A	9.0	A	8.8	A	3.7	A	12.0	A
USGS	452053119323001	2015-08-23 18:00	PDT	21.0	A	251	A	9.7	A	8.9	A	5.2	A	11.7	A
USGS	452053119323001	2015-08-23 19:00	PDT	20.9	A	250	A	9.6	A	8.8	A	4.8	A	17.8	A
USGS	452053119323001	2015-08-23 20:00	PDT	20.9	A	251	A	9.6	A	8.8	A	6.8	A	19.4	A
USGS	452053119323001	2015-08-23 21:00	PDT	20.9	A	251	A	9.5	A	8.8	A	4.3	A	11.7	A
USGS	452053119323001	2015-08-23 22:00	PDT	20.9	A	251	A	9.4	A	8.8	A	7.2	A	16.8	A
USGS	452053119323001	2015-08-23 23:00	PDT	20.9	A	250	A	9.4	A	8.8	A	5.2	A	20.6	A
USGS	452053119323001	2015-08-24 00:00	PDT	20.8	A	250	A	9.4	A	8.8	A	5.5	A	17.4	A
USGS	452053119323001	2015-08-24 01:00	PDT	20.8	A	250	A	9.3	A	8.8	A	6.0	A	20.4	A
USGS	452053119323001	2015-08-24 02:00	PDT	20.8	A	251	A	9.4	A	8.8	A	5.1	A	19.4	A
USGS	452053119323001	2015-08-24 03:00	PDT	20.7	A	251	A	9.2	A	8.8	A	3.8	A	24.9	A
USGS	452053119323001	2015-08-24 04:00	PDT	20.7	A	251	A	9.2	A	8.8	A	3.9	A	16.7	A
USGS	452053119323001	2015-08-24 05:00	PDT	20.6	A	251	A	9.1	A	8.8	A	4.7	A	20.1	A
USGS	452053119323001	2015-08-24 06:00	PDT	20.6	A	250	A	9.1	A	8.8	A	6.0	A	16.5	A
USGS	452053119323001	2015-08-24 07:00	PDT	20.6	A	250	A	9.0	A	8.8	A	6.1	A	14.0	A
USGS	452053119323001	2015-08-24 08:00	PDT	20.5	A	250	A	9.0	A	8.8	A	5.3	A	12.8	A
USGS	452053119323001	2015-08-24 09:00	PDT	20.5	A	251	A	9.1	A	8.8	A	2.6	A	14.3	A
USGS	452053119323001	2015-08-24 10:00	PDT	20.6	A	251	A	9.4	A	8.8	A	3.0	A	13.2	A
USGS	452053119323001	2015-08-24 11:00	PDT	20.7	A	250	A	9.8	A	8.9	A	8.5	A	17.5	A
USGS	452053119323001	2015-08-24 12:00	PDT	20.8	A	250	A	10.1	A	8.9	A	7.2	A	15.5	A
USGS	452053119323001	2015-08-24 13:00	PDT	20.7	A	250	A	10.0	A	8.9	A	10.5	A	15.1	A
USGS	452053119323001	2015-08-24 14:00	PDT	20.7	A	250	A	9.8	A	8.9	A	6.6	A	11.0	A
USGS	452053119323001	2015-08-24 15:00	PDT	20.6	A	250	A	9.9	A	8.9	A	5.8	A	21.9	A
USGS	452053119323001	2015-08-24 16:00	PDT	21.2	A	249	A	10.3	A	8.9	A	5.2	A	12.5	A
USGS	452053119323001	2015-08-24 17:00	PDT	20.9	A	250	A	10.3	A	8.9	A	4.0	A	15.7	A
USGS	452053119323001	2015-08-24 18:00	PDT	21.2	A	249	A	10.9	A	9.0	A	8.4	A	18.2	A
USGS	452053119323001	2015-08-24 19:00	PDT	21.0	A	249	A	10.8	A	8.9	A	7.1	A	14.9	A
USGS	452053119323001	2015-08-24 20:00	PDT	20.7	A	250	A	10.5	A	8.9	A	10.9	A	30.0	A
USGS	452053119323001	2015-08-24 21:00	PDT	21.0	A	250	A	10.4	A	8.9	A	3.1	A	27.0	A
USGS	452053119323001	2015-08-24 22:00	PDT	21.1	A	250	A	10.5	A	8.9	A	12.6	A	16.8	A
USGS	452053119323001	2015-08-24 23:00	PDT	21.2	A	250	A	10.5	A	9.0	A	4.1	A	11.5	A
USGS	452053119323001	2015-08-25 00:00	PDT	21.3	A	250	A	10.3	A	8.9	A	4.9	A	20.5	A
USGS	452053119323001	2015-08-25 01:00	PDT	21.4	A	250	A	10.2	A	8.9	A	5.8	A	21.7	A
USGS	452053119323001	2015-08-25 02:00	PDT	21.3	A	250	A	10.1	A	8.9	A	6.2	A	16.5	A
USGS	452053119323001	2015-08-25 03:00	PDT	21.3	A	250	A	10.0	A	8.9	A	4.3	A	18.2	A
USGS	452053119323001	2015-08-25 04:00	PDT	21.2	A	251	A	9.9	A	8.9	A	5.3	A	15.5	A
USGS	452053119323001	2015-08-25 05:00	PDT	21.1	A	250	A	9.9	A	8.9	A	6.3	A	19.2	A
USGS	452053119323001	2015-08-25 06:00	PDT	21.0	A	251	A	9.8	A	8.9	A	5.4	A	12.0	A
USGS	452053119323001	2015-08-25 07:00	PDT	20.9	A	251	A	9.8	A	8.9	A	8.2	A	12.3	A
USGS	452053119323001	2015-08-25 08:00	PDT	20.9	A	250	A	9.9	A	8.9	A	6.1	A	22.2	A
USGS	452053119323001	2015-08-25 09:00	PDT	20.9	A	250	A	10.2	A	8.9	A	8.0	A	16.1	A
USGS	452053119323001	2015-08-25 10:00	PDT	21.0	A	250	A	10.5	A	8.9	A	6.2	A	14.4	A
USGS	452053119323001	2015-08-25 11:00	PDT	21.0	A	250	A	10.8	A	9.0	A	4.8	A	17.6	A
USGS	452053119323001	2015-08-25 12:00	PDT	21.2	A	250	A	11.0	A	9.0	A	7.4	A	13.8	A
USGS	452053119323001	2015-08-25 13:00	PDT	21.0	A	249	A	11.0	A	9.0	A	7.7	A	12.6	A
USGS	452053119323001	2015-08-25 14:00	PDT	20.9	A	249	A	11.0	A	9.0	A	6.8	A	9.9	A
USGS	452053119323001	2015-08-25 15:00	PDT	21.4	A	249	A	11.0	A	9.0	A	6.3	A	7.4	A
USGS	452053119323001	2015-08-25 16:00	PDT	21.6	A	249	A	11.5	A	9.0	A	10.1	A	13.7	A
USGS	452053119323001	2015-08-25 17:00	PDT	21.4	A	249	A	11.4	A	9.0	A	7.6	A	17.8	A
USGS	452053119323001	2015-08-25 18:00	PDT	20.7	A	249	A	10.6	A	8.9	A	3.7	A	17.0	A
USGS	452053119323001	2015-08-25 19:00	PDT	21.1	A	249	A	11.6	A	9.0	A	8.1	A	19.5	A
USGS	452053119323001	2015-08-25 20:00	PDT	21.4	A	249	A	11.0	A	9.0	A	6.6	A	20.3	A
USGS	452053119323001	2015-08-25 21:00	PDT	21.4	A	249	A	11.0	A	9.0	A	5.4	A	18.5	A
USGS	452053119323001	2015-08-25 22:00	PDT	21.4	A	250	A	10.9	A	9.0	A	5.3	A	16.7	A
USGS	452053119323001	2015-08-25 23:00	PDT	21.5	A	249	A	10.9	A	9.0	A	7.7	A	19.4	A
USGS	452053119323001	2015-08-26 00:00	PDT	21.4	A	250	A	10.8	A	9.0	A	6.3	A	16.5	A
USGS	452053119323001	2015-08-26 01:00	PDT	21.4	A	250	A	10.6	A	9.0	A	5.9	A	19.8	A
USGS	452053119323001	2015-08-26 02:00	PDT	21.3	A	250	A	10.5	A	8.9	A	6.3	A	17.6	A
USGS	452053119323001	2015-08-26 03:00	PDT	21.3	A	250	A	10.4	A	8.9	A	6.8	A	11.6	A
USGS	452053119323001	2015-08-26 04:00	PDT	21.2	A	250	A	10.4	A	8.9	A	4.5	A	14.6	A
USGS	452053119323001	2015-08-26 05:00	PDT	21.1	A	250	A	10.3	A	8.9	A	5.0	A	19.1	A
USGS	452053119323001	2015-08-26 06:00	PDT	21.1	A	250	A	10.2	A	8.9	A	5.8	A	26.0	A
USGS	452053119323001	2015-08-26 07:00	PDT	21.0	A	250	A	10.1	A	8.9	A	3.0	A	15.3	A
USGS	452053119323001	2015-08-26 08:00	PDT	21.0	A	250	A	10.2	A	8.9	A	5.1	A	13.8	A
USGS	452053119323001	2015-08-26 09:00	PDT	21.0	A	250	A	10.4	A	8.9	A	4.4	A	15.2	A
USGS	452053119323001	2015-08-26 10:00	PDT	21.0	A	250	A	10.6	A	9.0	A	3.6	A	10.8	A
USGS	452053119323001	2015-08-26 11:00	PDT	21.1	A	250	A	10.6	A	9.0	A	4.2	A	16.6	A
USGS	452053119323001	2015-08-26 12:00	PDT	21.3	A	249	A	11.2	A	9.0	A	3.6	A	21.1	A
USGS	452053119323001	2015-08-26 13:00	PDT	21.4	A	249	A	11.6	A	9.0	A	9.9	A	16.2	A
USGS	452053119323001	2015-08-26 14:00	PDT	21.4	A	249	A	12.0	A	9.0	A	9.0	A	13.9	A
USGS	452053119323001	2015-08-26 15:00	PDT	21.7	A	248	A	11.3	A	9.0	A	7.1	A	11.3	A
USGS	452053119323001	2015-08-26 16:00	PDT	21.8	A	249	A	11.6	A	9.0	A	4.9	A	9.0	A
USGS	452053119323001	2015-08-26 17:00	PDT	21.9	A	248	A	12.4	A	9.1	A	6.2	A	13.1	A
USGS	452053119323001	2015-08-26 18:00	PDT	20.9	A	249	A	11.4	A	9.0	A	8.4	A	13.7	A
USGS	452053119323001	2015-08-26 19:00	PDT	21.3	A	248	A	11.9	A	9.0	A	3.6	A	13.7	A
USGS	452053119323001	2015-08-26 20:00	PDT	21.4	A	248	A	12.2	A	9.1	A	6.2	A	31.1	A
USGS	452053119323001	2015-08-26 21:00	PDT	21.9	A	248	A	12.5	A	9.1	A	5.8	A	22.8	A
USGS	452053119323001	2015-08-26 22:00	PDT	21.8	A	248	A	11.9	A	9.0	A	8.0	A	11.6	A
USGS	452053119323001	2015-08-26 23:00	PDT	21.9	A	249	A	11.8	A	9.0	A	6.6	A	18.9	A
USGS	452053119323001	2015-08-27 00:00	PDT	21.8	A	249	A	11.7	A	9.0	A	6.0	A	24.3	A
USGS	452053119323001	2015-08-27 01:00	PDT	21.8	A	249	A	11.5	A	9.0	A	6.5	A	12.3	A
USGS	452053119323001	2015-08-27 02:00	PDT	21.8	A	249	A	11.5	A	9.0	A	7.8	A	19.7	A
USGS	452053119323001	2015-08-27 03:00	PDT	21.6	A	249	A	11.3	A	9.0	A	7.3	A	16.9	A
USGS	452053119323001	2015-08-27 04:00	PDT	21.5	A	249	A	11.1	A	9.0	A	7.8	A	16.8	A
USGS	452053119323001	2015-08-27 05:00	PDT	21.4	A	249	A	11.0	A	9.0	A	6.6	A	18.8	A
USGS	452053119323001	2015-08-27 06:00	PDT	21.4	A	249	A	10.9	A	9.0	A	6.2	A	15.6	A
USGS	452053119323001	2015-08-27 07:00	PDT	21.2	A	249	A	11.0	A	9.0	A	8.6	A	17.3	A
USGS	452053119323001	2015-08-27 08:00	PDT	21.1	A	249	A	11.1	A	9.0	A	6.5	A	17.1	A
USGS	452053119323001	2015-08-27 09:00	PDT	21.1	A	249	A	11.2	A	9.0	A	7.3	A	18.2	A
USGS	452053119323001	2015-08-27 10:00	PDT	21.2	A	249	A	11.6	A	9.0	A	6.5	A	10.8	A
USGS	452053119323001	2015-08-27 11:00	PDT	21.2	A	248	A	11.8	A	9.1	A	20.4	A	26.6	A
USGS	452053119323001	2015-08-27 12:00	PDT	21.3	A	248	A	12.3	A	9.1	A	8.2	A	14.5	A
USGS	452053119323001	2015-08-27 13:00	PDT	21.1	A	248	A	11.7	A	9.0	A	7.2	A	14.5	A
USGS	452053119323001	2015-08-27 14:00	PDT	21.1	A	248	A	11.8	A	9.0	A	7.0	A	15.2	A
USGS	452053119323001	2015-08-27 15:00	PDT	21.1	A	248	A	11.9	A	9.0	A	6.2	A	12.4	A
USGS	452053119323001	2015-08-27 16:00	PDT	21.6	A	247	A	12.2	A	9.1	A	10.3	A	13.9	A
USGS	452053119323001	2015-08-27 17:00	PDT	22.1	A	247	A	13.3	A	9.2	A	6.6	A	11.9	A
USGS	452053119323001	2015-08-27 18:00	PDT	21.2	A	248	A	12.0	A	9.0	A	6.6	A	24.6	A
USGS	452053119323001	2015-08-27 19:00	PDT	21.1	A	248	A	12.4	A	9.0	A	7.7	A	15.7	A
USGS	452053119323001	2015-08-27 20:00	PDT	21.6	A	248	A	12.5	A	9.1	A	8.0	A	39.9	A
USGS	452053119323001	2015-08-27 21:00	PDT	22.1	A	248	A	12.3	A	9.1	A	6.8	A	24.1	A
USGS	452053119323001	2015-08-27 22:00	PDT	22.3	A	248	A	12.1	A	9.1	A	6.6	A	20.9	A
USGS	452053119323001	2015-08-27 23:00	PDT	22.2	A	249	A	11.8	A	9.1	A	5.5	A	18.6	A
USGS	452053119323001	2015-08-28 00:00	PDT	22.2	A	249	A	11.6	A	9.0	A	6.1	A	9.4	A
USGS	452053119323001	2015-08-28 01:00	PDT	22.2	A	249	A	11.5	A	9.0	A	8.3	A	13.7	A
USGS	452053119323001	2015-08-28 02:00	PDT	22.0	A	249	A	11.5	A	9.0	A	10.1	A	13.2	A
USGS	452053119323001	2015-08-28 03:00	PDT	22.0	A	249	A	11.3	A	9.0	A	7.9	A	22.0	A
USGS	452053119323001	2015-08-28 04:00	PDT	21.8	A	249	A	11.5	A	9.0	A	7.3	A	18.2	A
USGS	452053119323001	2015-08-28 05:00	PDT	21.6	A	249	A	11.4	A	9.0	A	8.1	A	19.2	A
USGS	452053119323001	2015-08-28 06:00	PDT	21.6	A	249	A	11.3	A	9.0	A	6.6	A	21.8	A
USGS	452053119323001	2015-08-28 07:00	PDT	21.5	A	249	A	11.1	A	9.0	A	4.3	A	14.9	A
USGS	452053119323001	2015-08-28 08:00	PDT	21.6	A	249	A	11.2	A	9.0	A	3.9	A	20.0	A
USGS	452053119323001	2015-08-28 09:00	PDT	21.5	A	249	A	11.3	A	9.0	A	6.0	A	14.2	A
USGS	452053119323001	2015-08-28 10:00	PDT	21.4	A	249	A	11.4	A	9.0	A	5.6	A	18.9	A
USGS	452053119323001	2015-08-28 11:00	PDT	21.5	A	248	A	11.9	A	9.1	A	6.7	A	19.4	A
USGS	452053119323001	2015-08-28 12:00	PDT	21.5	A	248	A	12.3	A	9.1	A	8.9	A	18.1	A
USGS	452053119323001	2015-08-28 13:00	PDT	21.6	A	248	A	12.5	A	9.1	A	8.6	A	16.3	A
USGS	452053119323001	2015-08-28 14:00	PDT	21.9	A	248	A	12.5	A	9.1	A	7.6	A	15.5	A
USGS	452053119323001	2015-08-28 15:00	PDT	22.0	A	248	A	12.7	A	9.1	A	8.2	A	13.8	A
USGS	452053119323001	2015-08-28 16:00	PDT	22.2	A	248	A	12.8	A	9.1	A	5.6	A	12.0	A
USGS	452053119323001	2015-08-28 17:00	PDT	22.3	A	248	A	13.0	A	9.2	A	6.2	A	12.7	A
USGS	452053119323001	2015-08-28 18:00	PDT	21.0	A	249	A	11.3	A	9.0	A	4.5	A	25.4	A
USGS	452053119323001	2015-08-28 19:00	PDT	21.3	A	249	A	11.6	A	9.0	A	7.3	A	13.2	A
USGS	452053119323001	2015-08-28 20:00	PDT	21.1	A	248	A	11.5	A	9.0	A	9.2	A	18.6	A
USGS	452053119323001	2015-08-28 21:00	PDT	21.1	A	249	A	11.5	A	9.1	A	9.3	A	27.2	A
USGS	452053119323001	2015-08-28 22:00	PDT	21.2	A	249	A	11.6	A	9.1	A	11.0	A	21.1	A
USGS	452053119323001	2015-08-28 23:00	PDT	21.2	A	249	A	11.6	A	9.1	A	10.4	A	26.9	A
USGS	452053119323001	2015-08-29 00:00	PDT	21.1	A	249	A	11.5	A	9.1	A	14.6	A	24.6	A
USGS	452053119323001	2015-08-29 01:00	PDT	21.1	A	249	A	11.3	A	9.1	A	13.7	A	17.9	A
USGS	452053119323001	2015-08-29 02:00	PDT	21.1	A	249	A	11.2	A	9.0	A	13.1	A	15.1	A
USGS	452053119323001	2015-08-29 03:00	PDT	21.0	A	249	A	11.1	A	9.0	A	10.8	A	29.0	A
USGS	452053119323001	2015-08-29 04:00	PDT	21.0	A	249	A	11.2	A	9.0	A	8.9	A	19.4	A
USGS	452053119323001	2015-08-29 05:00	PDT	21.0	A	249	A	11.0	A	9.0	A	7.8	A	19.2	A
USGS	452053119323001	2015-08-29 06:00	PDT	20.9	A	249	A	10.7	A	9.0	A	7.2	A	18.6	A
USGS	452053119323001	2015-08-29 07:00	PDT	20.8	A	249	A	10.3	A	9.0	A	7.3	A	16.9	A
USGS	452053119323001	2015-08-29 08:00	PDT	20.7	A	250	A	10.2	A	9.0	A	7.2	A	15.6	A
USGS	452053119323001	2015-08-29 09:00	PDT	20.7	A	250	A	10.2	A	9.0	A	8.0	A	19.7	A
USGS	452053119323001	2015-08-29 10:00	PDT	20.7	A	249	A	10.4	A	9.0	A	7.3	A	14.2	A
USGS	452053119323001	2015-08-29 11:00	PDT	20.7	A	249	A	10.3	A	9.0	A	7.4	A	16.0	A
USGS	452053119323001	2015-08-29 12:00	PDT	20.7	A	250	A	10.0	A	9.0	A	7.7	A	13.8	A
USGS	452053119323001	2015-08-29 13:00	PDT	20.7	A	250	A	10.0	A	9.0	A	7.5	A	16.0	A
USGS	452053119323001	2015-08-29 14:00	PDT	20.7	A	250	A	10.1	A	9.0	A	7.0	A	17.0	A
USGS	452053119323001	2015-08-29 15:00	PDT	20.8	A	250	A	10.1	A	9.0	A	7.2	A	16.1	A
USGS	452053119323001	2015-08-29 16:00	PDT	20.8	A	250	A	10.0	A	9.0	A	7.1	A	17.3	A
USGS	452053119323001	2015-08-29 17:00	PDT	20.7	A	250	A	10.0	A	9.0	A	7.8	A	16.9	A
USGS	452053119323001	2015-08-29 18:00	PDT	20.7	A	250	A	10.0	A	9.0	A	7.6	A	17.6	A
USGS	452053119323001	2015-08-29 19:00	PDT	20.7	A	250	A	10.1	A	9.0	A	6.2	A	22.9	A
USGS	452053119323001	2015-08-29 20:00	PDT	20.6	A	250	A	9.9	A	9.0	A	8.3	A	33.4	A
USGS	452053119323001	2015-08-29 21:00	PDT	20.6	A	250	A	9.9	A	9.0	A	8.9	A	18.4	A
